name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.9271° N, 79.8612° E",2023-08-14,26.5,20.2,23.2,26.5,20.2,23.2,21.6,91,6.4,100,70.83,rain,0,0,25.2,6.5,287.9,1007.8,89.1,19.5,171.2,14.7,7,30,2023-08-14T04:42:24,2023-08-14T17:48:25,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-15,25.7,21.1,23.2,25.7,21.1,23.2,21.4,89.9,13.2,100,70.83,rain,0,0,23.4,5,261.1,1007.7,87.5,18.6,155,13.5,6,30,2023-08-15T04:42:52,2023-08-15T17:47:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-16,26.8,20.6,23.5,29.9,20.6,23.6,21.7,89.9,50.5,100,83.33,rain,0,0,31.7,7.6,299.2,1007.7,86.3,12.5,191.9,16.8,7,30,2023-08-16T04:43:20,2023-08-16T17:46:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-17,28.6,19.9,24.2,31.4,19.9,24.8,21.4,85.2,5.2,100,33.33,rain,0,0,25.9,4.3,92.9,1007.8,84.6,14.5,241.4,20.9,8,60,2023-08-17T04:43:48,2023-08-17T17:45:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-18,27,21.2,23.6,28.7,21.2,23.7,21.3,87.7,23.7,100,70.83,rain,0,0,26.6,4.7,165.6,1008.2,99.1,18.1,201.1,17.3,7,60,2023-08-18T04:44:16,2023-08-18T17:44:55,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-19,25,20.8,23.1,25,20.8,23.1,21,88.3,8.1,100,83.33,rain,0,0,21.6,5.4,236.3,1009.6,99.7,12.9,154.2,13.3,6,10,2023-08-19T04:44:43,2023-08-19T17:44:01,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-20,24.3,19.9,22.4,24.3,19.9,22.4,21.1,92.5,5.1,100,54.17,rain,0,0,28.4,6.1,239.6,1009.5,99.5,19.4,118.4,10.1,3,10,2023-08-20T04:45:10,2023-08-20T17:43:06,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-08-21,24.4,20.6,22.1,24.4,20.6,22.1,20.7,91.9,28.7,100,95.83,rain,0,0,25.6,6.5,265.5,1008.3,99.6,12.5,149,13,7,30,2023-08-21T04:45:37,2023-08-21T17:42:10,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-22,22.4,19.5,21.1,22.4,19.5,21.1,20.1,94.3,28.5,100,100,rain,0,0,22.7,4.7,293.9,1009,99,10.7,70.9,6,3,10,2023-08-22T04:46:04,2023-08-22T17:41:13,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-23,24.5,19.3,21.4,24.5,19.3,21.4,20.1,92.6,10.7,100,75,rain,0,0,26.3,6.1,232.3,1007.5,98.2,15.8,94.5,8.1,4,10,2023-08-23T04:46:31,2023-08-23T17:40:15,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-24,26,19.7,22.6,26,19.7,22.6,20.4,87.9,8.1,100,58.33,rain,0,0,28.8,5,179.3,1005.5,97.6,16.3,155.4,13.3,6,10,2023-08-24T04:46:58,2023-08-24T17:39:17,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-25,25,21,22.5,25,21,22.5,21.2,92.5,13.4,100,87.5,rain,0,0,20.2,4,188.1,1005.1,97.4,6,61.1,5.2,2,30,2023-08-25T04:47:24,2023-08-25T17:38:19,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-26,23.8,20.6,22.1,23.8,20.6,22.1,20.8,92.7,21.7,100,100,rain,0,0,27,4.3,167.7,1004.8,99.9,6.2,59.1,5,2,10,2023-08-26T04:47:50,2023-08-26T17:37:19,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-27,25.4,21.2,22.8,25.4,21.2,22.8,20.7,88.7,18.2,100,100,rain,0,0,37.1,8.3,211.1,1004.6,99.9,11.3,121.2,10.3,5,10,2023-08-27T04:48:16,2023-08-27T17:36:19,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-28,22.8,18.9,21.1,22.8,18.9,21.1,19.9,92.7,15.2,100,62.5,rain,0,0,28.4,4.3,228.2,1006.4,99.2,17.4,74.7,6.4,4,10,2023-08-28T04:48:42,2023-08-28T17:35:18,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-29,26.5,18.5,22.6,26.5,18.5,22.6,19.8,85.5,1,100,29.17,rain,0,0,20.5,6.1,332.7,1007.4,87.8,22,224.8,19.5,7,30,2023-08-29T04:49:08,2023-08-29T17:34:17,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-08-30,26.5,19.4,22.9,26.5,19.4,22.9,21,89.5,27.1,100,62.5,rain,0,0,24.1,6.8,334.8,1008.7,88.8,23.4,215.3,18.5,7,30,2023-08-30T04:49:33,2023-08-30T17:33:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-08-31,27.4,20,23.5,30.4,20,23.7,21.2,87.6,18.5,100,75,rain,0,0,24.5,6.8,267.7,1009.4,77.7,19,200.6,17.3,7,30,2023-08-31T04:49:59,2023-08-31T17:32:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-01,26.1,20,23.3,26.1,20,23.3,21.5,90.1,3.8,100,83.33,rain,0,0,25.2,6.1,319.9,1009.2,69.2,23.9,210.9,18.3,6,30,2023-09-01T04:50:24,2023-09-01T17:31:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-02,27.9,19.8,23.6,31.8,19.8,23.9,21.1,86.3,7.7,100,54.17,rain,0,0,22.3,5,82.2,1008.2,78.3,23.4,216.7,18.7,7,60,2023-09-02T04:50:49,2023-09-02T17:30:07,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-03,30.6,19.4,24.4,32.4,19.4,25.3,20.5,80.8,0.8,100,12.5,rain,0,0,25.6,5.4,116.6,1006.8,36.5,24.1,280.5,24.3,9,60,2023-09-03T04:51:14,2023-09-03T17:29:03,0.61,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-04,31.2,19.2,24.6,33.7,19.2,25.4,20.3,78.7,2.9,100,20.83,rain,0,0,19.1,4.3,155.6,1006.5,50.8,23.2,269.3,23.1,9,75,2023-09-04T04:51:39,2023-09-04T17:27:59,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-05,28.6,19.7,23.9,31.5,19.7,24.3,20.6,82.5,4.9,100,16.67,rain,0,0,22,6.1,120.4,1007.5,65,22.6,256.9,22.1,9,75,2023-09-05T04:52:04,2023-09-05T17:26:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-06,28.9,19.6,23.7,31.8,19.6,24.2,20.3,82.4,5.8,100,25,rain,0,0,22.7,5,140.4,1008.5,76.3,23.2,272.4,23.6,9,75,2023-09-06T04:52:29,2023-09-06T17:25:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-07,29.4,20.5,23.9,32.1,20.5,24.3,20.8,83.3,4.1,100,20.83,rain,0,0,21.6,5.4,137.9,1009,94.7,21.3,218.3,18.7,8,60,2023-09-07T04:52:53,2023-09-07T17:24:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-08,28.4,21.2,24.2,31.4,21.2,24.5,21.5,85.4,15.4,100,58.33,rain,0,0,24.5,4.7,171.6,1010.4,95.3,13.5,224.8,19.3,7,60,2023-09-08T04:53:18,2023-09-08T17:23:39,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-09,27.9,20.1,23.8,31.8,20.1,24.5,21.8,88.6,9,100,79.17,rain,0,0,24.8,5.8,318.7,1009.2,95.1,19.3,189.3,16.4,6,30,2023-09-09T04:53:42,2023-09-09T17:22:33,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-10,25.3,20.5,23,25.3,20.5,23,21.3,90.4,29,100,79.17,rain,0,0,24.1,5.4,309.4,1007.4,94.4,20.2,171.3,14.9,6,60,2023-09-10T04:54:07,2023-09-10T17:21:27,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-11,26.8,20,23.2,28.8,20,23.3,21.1,88.3,14,100,62.5,rain,0,0,24.8,6.8,337.7,1006.5,98.8,15.2,216.3,18.8,8,60,2023-09-11T04:54:31,2023-09-11T17:20:21,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-12,28.5,20.2,23.8,32.2,20.2,24.3,21.5,87.9,17.3,100,75,rain,0,0,20.9,5.4,69.8,1006.8,97.1,13.8,156.3,13.6,7,60,2023-09-12T04:54:56,2023-09-12T17:19:15,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-13,27.7,21.2,23.7,30.1,21.2,24.1,21.5,87.7,11.1,100,75,rain,0,0,17.6,4,122.2,1007.7,98.8,17,168.8,14.5,7,60,2023-09-13T04:55:20,2023-09-13T17:18:08,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-14,29.1,20.2,24,32,20.2,24.4,20.7,82.3,7.8,100,70.83,rain,0,0,20.5,4.7,182.7,1009.4,60.6,23.3,234,20.2,8,75,2023-09-14T04:55:44,2023-09-14T17:17:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-15,27.4,20,23.6,30.8,20,23.9,21.4,87.8,3.3,100,66.67,rain,0,0,22.3,5.8,341.2,1010.5,64.4,22.2,195.3,16.8,7,60,2023-09-15T04:56:09,2023-09-15T17:15:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-16,27.5,19.7,23.8,30.2,19.7,24.3,21,85.2,9.4,100,66.67,rain,0,0,20.2,5.8,79.1,1009.9,91.9,22,218.4,18.8,8,75,2023-09-16T04:56:33,2023-09-16T17:14:47,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-17,28.8,20.3,24.2,32.5,20.3,24.8,21.3,84.6,5.1,100,29.17,rain,0,0,22.7,5,101.9,1008.3,59.2,23.3,236.2,20.4,8,60,2023-09-17T04:56:57,2023-09-17T17:13:40,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-18,25.7,19.5,22.7,25.7,19.5,22.7,20.2,86.3,3.1,100,33.33,rain,0,0,22,4.3,133.6,1008.8,94.5,21.8,174.1,15.1,8,60,2023-09-18T04:57:22,2023-09-18T17:12:32,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-19,26.5,20.5,23,26.5,20.5,23,20.8,87.8,11.2,100,95.83,rain,0,0,21.2,3.6,113,1011,99.4,20.2,111,9.5,5,30,2023-09-19T04:57:46,2023-09-19T17:11:25,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-20,23.6,20.1,21.6,23.6,20.1,21.6,20.8,94.7,17.1,100,100,rain,0,0,25.2,4,195.5,1012.2,98.3,7.3,97.1,8.5,6,30,2023-09-20T04:58:11,2023-09-20T17:10:18,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-21,25.1,19.4,21.3,25.1,19.4,21.3,20.2,93.5,8.2,100,66.67,rain,0,0,32.4,5.8,190.3,1012.6,90.4,14.8,149.6,12.8,7,30,2023-09-21T04:58:36,2023-09-21T17:09:11,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-22,25.5,18.7,21.8,25.5,18.7,21.8,19.8,89.3,4.6,100,62.5,rain,0,0,31.7,6.5,208,1012.4,95.9,18.3,157.4,13.5,7,30,2023-09-22T04:59:00,2023-09-22T17:08:03,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-09-23,25.8,18.8,22.2,25.8,18.8,22.2,19.9,87.7,5.8,100,29.17,rain,0,0,32,7.2,196.8,1012.3,96.8,19.3,168.5,14.6,7,30,2023-09-23T04:59:25,2023-09-23T17:06:56,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-09-24,26.9,18.5,22.5,28.3,18.5,22.5,20,86.4,3.7,100,41.67,rain,0,0,28.4,6.1,242.8,1011.2,94.4,20,181.1,15.7,7,60,2023-09-24T04:59:50,2023-09-24T17:05:49,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-25,25.4,18.5,22.3,25.4,18.5,22.3,20.3,89,1.8,100,33.33,rain,0,0,24.5,5.8,304.7,1011.1,89.8,19.5,177.9,15.3,6,60,2023-09-25T05:00:15,2023-09-25T17:04:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-26,26.6,18.8,22.6,26.6,18.8,22.6,20.1,86.4,1.2,100,33.33,rain,0,0,24.5,5.4,3.3,1010.9,60.3,22.3,198.6,17,7,75,2023-09-26T05:00:41,2023-09-26T17:03:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-27,26.5,19.2,22.4,26.5,19.2,22.4,20.8,90.7,10.4,100,29.17,rain,0,0,23,5.8,64.8,1010.3,74.9,21.9,178.4,15.4,6,60,2023-09-27T05:01:06,2023-09-27T17:02:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-09-28,27.9,18.6,22.6,30.8,18.6,22.9,20.6,89,6,100,29.17,rain,0,0,25.2,4.3,95.6,1009.8,72.6,22.6,222.2,19.2,8,75,2023-09-28T05:01:32,2023-09-28T17:01:22,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-09-29,27.8,18.9,22.4,30.1,18.9,22.5,20.2,88,13.6,100,20.83,rain,0,0,23,4.7,130.8,1010.1,73,21.8,212.1,18.3,9,60,2023-09-29T05:01:58,2023-09-29T17:00:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-09-30,28.5,19.1,23,31.5,19.1,23.5,20.3,85.8,19.5,100,54.17,rain,0,0,20.5,5,137.3,1010,92.5,23.1,198.8,17.2,7,60,2023-09-30T05:02:24,2023-09-30T16:59:10,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-01,26.5,20.2,22.7,26.5,20.2,22.7,20.7,89.2,12,100,62.5,rain,0,0,24.5,5.8,114.1,1009.6,89.5,18.4,176.9,15.2,8,60,2023-10-01T05:02:50,2023-10-01T16:58:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-02,27.9,19.7,23.2,30.2,19.7,23.3,20.9,87.5,7.2,100,33.33,rain,0,0,24.8,5,122.7,1010.4,81.8,17.6,196.8,17,8,60,2023-10-02T05:03:16,2023-10-02T16:56:59,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-03,26.2,20.1,22.9,26.2,20.1,22.9,20.6,87.2,2.5,100,45.83,rain,0,0,20.2,4.7,139,1011.6,60.9,15.4,186.7,16.1,7,60,2023-10-03T05:03:43,2023-10-03T16:55:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-04,25.7,19.2,21.9,25.7,19.2,21.9,20.4,91.2,18.2,100,70.83,rain,0,0,22.7,4.7,257.9,1012.5,81.5,13.3,150.8,13,7,30,2023-10-04T05:04:10,2023-10-04T16:54:50,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-05,24.9,19.4,21.4,24.9,19.4,21.4,20.4,94.3,9.8,100,75,rain,0,0,22.3,5.4,25.4,1011.4,89.9,15,117.1,10,6,30,2023-10-05T05:04:37,2023-10-05T16:53:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-06,22.5,19,20.5,22.5,19,20.5,19.9,95.9,8.8,100,91.67,rain,0,0,23.4,4,89.6,1011.1,100,22.1,47.6,4.1,2,10,2023-10-06T05:05:05,2023-10-06T16:52:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-07,24.6,19.3,20.8,24.6,19.3,20.8,19.8,94.3,7.8,100,91.67,rain,0,0,23,5.4,32,1011.5,84.9,18.3,138.7,12,5,10,2023-10-07T05:05:33,2023-10-07T16:51:38,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-08,23.5,17.9,20.9,23.5,17.9,20.9,19.4,91.8,5.4,100,58.33,rain,0,0,28.8,5,181.6,1011.7,67.8,16.2,161.6,14.1,7,30,2023-10-08T05:06:01,2023-10-08T16:50:36,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-09,22.8,19.6,21.1,22.8,19.6,21.1,19.5,91,14.7,100,70.83,rain,0,0,31,5.4,192.9,1013.1,67.7,20.1,93.1,7.9,5,30,2023-10-09T05:06:30,2023-10-09T16:49:33,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-10,25.3,18.2,21.5,25.3,18.2,21.5,19.3,87.9,4.9,100,66.67,rain,0,0,24.5,4.7,101.1,1014,53.5,21.1,148.6,12.8,6,60,2023-10-10T05:06:58,2023-10-10T16:48:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-11,25.5,18.2,21.6,25.5,18.2,21.6,19,86,3,100,37.5,rain,0,0,31,5.4,179,1013.4,44.2,19.3,164.6,14.1,7,30,2023-10-11T05:07:28,2023-10-11T16:47:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-12,25.2,18.6,21.7,25.2,18.6,21.7,18.8,84.6,5.2,100,37.5,rain,0,0,23.4,6.5,30.8,1015.3,43.3,18.3,154.3,13.4,7,30,2023-10-12T05:07:57,2023-10-12T16:46:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-13,25.4,18.2,21.1,25.4,18.2,21.1,18.3,84.6,1.6,100,45.83,rain,0,0,22.7,6.5,294.1,1016.2,30.7,23.2,161.1,13.9,7,10,2023-10-13T05:08:27,2023-10-13T16:45:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-14,24.8,16,20,24.8,16,20,17.8,87.6,2.4,100,45.83,rain,0,0,24.5,5.8,326.7,1015.3,32,21.9,166.7,14.4,6,30,2023-10-14T05:08:57,2023-10-14T16:44:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-15,24.5,15.6,19.4,24.5,15.6,19.4,17.1,87.5,1.1,100,25,rain,0,0,22.3,5.4,336.4,1014.2,50.9,21.7,165.3,14.3,6,30,2023-10-15T05:09:28,2023-10-15T16:43:32,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-16,24.4,15.4,19.5,24.4,15.4,19.5,17.8,90.9,1.4,100,20.83,rain,0,0,23,5.4,82.5,1015.5,33.7,23.1,161.4,13.9,7,10,2023-10-16T05:09:59,2023-10-16T16:42:34,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-17,24.3,15.6,19.7,24.3,15.6,19.7,17.7,89,1.4,100,29.17,rain,0,0,19.1,4,171.5,1015.8,42,23,174.3,15.1,6,30,2023-10-17T05:10:31,2023-10-17T16:41:36,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-18,23.9,15.5,19.3,23.9,15.5,19.3,17.1,87.7,6.6,100,45.83,rain,0,0,24.8,5.8,180.2,1016.2,35.1,22,190.8,16.5,7,10,2023-10-18T05:11:03,2023-10-18T16:40:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-19,23.7,14.3,18.8,23.7,14.3,18.8,16.7,88.6,1,100,16.67,rain,0,0,22.3,5.4,358.7,1016.7,26.8,22.5,175.2,15.2,7,10,2023-10-19T05:11:35,2023-10-19T16:39:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-10-20,24.4,15.1,19.3,24.4,15.1,19.3,16.9,87.3,1.4,100,20.83,rain,0,0,23,5,56.7,1017.4,28.2,23.4,186.4,16.1,7,10,2023-10-20T05:12:08,2023-10-20T16:38:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-10-21,24.8,13.8,19.2,24.8,13.8,19.2,16.1,83.8,0.3,100,12.5,rain,0,0,20.5,5,43,1018,11.7,23.9,209.2,18,7,10,2023-10-21T05:12:41,2023-10-21T16:37:55,0.23,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-10-22,24.4,14.6,19.5,24.4,14.6,19.5,16.3,82.3,0.7,100,25,rain,0,0,20.5,4.7,61,1018.1,22.6,23.9,204.2,17.7,7,10,2023-10-22T05:13:15,2023-10-22T16:37:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-23,23.1,15.1,18.9,23.1,15.1,18.9,16.3,85.7,3.6,100,20.83,rain,0,0,22,5,103.2,1017.1,90.3,22.5,182.5,15.8,7,10,2023-10-23T05:13:49,2023-10-23T16:36:10,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-24,22,15.4,18.5,22,15.4,18.5,16.8,90.3,1.9,100,37.5,rain,0,0,14.8,5.8,123.9,1016,99.9,22.1,108.4,9.4,5,10,2023-10-24T05:14:24,2023-10-24T16:35:19,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-25,22.4,15.5,18.4,22.4,15.5,18.4,16.4,88.6,1.7,100,20.83,rain,0,0,19.4,6.5,133.8,1015.5,85.5,22.8,107.2,9.3,5,10,2023-10-25T05:14:59,2023-10-25T16:34:29,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-10-26,23.3,13.5,19.1,23.3,13.5,19.1,17.4,90.1,7.8,100,79.17,rain,0,0,27.7,5.8,251.9,1015.8,62.7,18.6,200.6,17.3,7,10,2023-10-26T05:15:34,2023-10-26T16:33:39,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-27,23.9,12.5,18.3,23.9,12.5,18.3,16.7,91,1.5,100,29.17,rain,0,0,22.7,5,206.8,1016.1,33.4,22.7,155,13.3,6,10,2023-10-27T05:16:10,2023-10-27T16:32:51,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-10-28,23.6,13.2,18.4,23.6,13.2,18.4,16.1,87.8,1.6,100,25,rain,0,0,22.7,5.4,45.1,1016.2,27.9,23.7,177.3,15.3,6,10,2023-10-28T05:16:47,2023-10-28T16:32:04,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-10-29,24.1,12.6,18,24.1,12.6,18,15.3,85.6,0.7,100,20.83,rain,0,0,19.4,4.7,78.5,1016.2,27.5,23.8,187.3,16.2,7,10,2023-10-29T05:17:24,2023-10-29T16:31:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-10-30,24.6,12.2,17.1,24.6,12.2,17.1,14.4,85.4,1,100,20.83,rain,0,0,20.2,6.5,131.9,1017.4,45.9,23.5,188.3,16.1,8,30,2023-10-30T05:18:01,2023-10-30T16:30:32,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
